,AirtemperatureK,ProcesstemperatureK,Rotationalspeedrpm,TorqueNm,Toolwearmin,TWF,HDF,PWF,OSF,RNF
7976,301.2,312.4,1395,47.8,90,0,0,0,0,0
7977,301.2,312.4,1378,59.0,95,0,0,0,0,0
7978,301.2,312.4,1480,53.5,97,0,0,0,0,0
7979,301.2,312.4,1428,36.6,99,0,0,0,0,0
7980,301.2,312.4,1505,39.6,102,0,0,0,0,0
7981,301.0,312.3,1445,36.4,105,0,0,0,0,0
7982,301.0,312.3,1488,42.6,107,0,0,0,0,0
7983,301.0,312.2,1601,33.0,109,0,0,0,0,0
7984,301.0,312.3,1550,34.9,111,0,0,0,0,0
7985,301.0,312.2,1540,34.1,113,0,0,0,0,0
7986,301.1,312.3,1587,34.5,115,0,0,0,0,0
7987,301.0,312.2,1489,40.3,117,0,0,0,0,0
7988,301.1,312.3,1486,34.9,122,0,0,0,0,0
7989,301.1,312.4,1430,37.9,124,0,0,0,0,0
7990,301.1,312.4,1809,25.1,126,0,0,0,0,0
7991,301.1,312.3,1534,39.0,129,0,0,0,0,0
7992,301.1,312.3,1852,25.9,131,0,0,0,0,0
7993,301.1,312.3,1595,31.9,134,0,0,0,0,0
7994,301.0,312.3,1424,43.5,136,0,0,0,0,0
7995,301.0,312.2,1776,28.8,138,0,0,0,0,0
7996,301.0,312.2,1499,41.5,140,0,0,0,0,0
7997,301.0,312.2,2710,9.7,143,0,0,1,0,0
7998,300.9,312.1,1359,51.7,146,0,0,0,0,0
7999,300.9,312.1,1617,31.0,148,0,0,0,0,0
8000,300.8,312.0,1443,53.3,151,0,0,0,0,0
8001,300.8,312.0,1374,50.2,154,0,0,0,0,0
8002,300.9,312.1,1851,23.0,156,0,0,0,0,0
8003,300.8,312.0,1274,67.3,159,0,0,0,0,0
8004,300.9,312.0,1533,44.0,162,0,0,0,0,0
8005,300.8,312.0,1477,37.3,164,0,0,0,0,0
8006,300.9,312.1,1462,46.0,166,0,0,0,0,0
8007,301.0,312.1,1664,28.4,168,0,0,0,0,0
8008,300.8,311.9,1414,41.1,171,0,0,0,0,0
8009,300.9,312.0,2129,17.8,173,0,0,0,0,0
8010,300.8,311.8,1323,61.1,178,0,0,0,0,0
8011,300.8,311.8,1427,43.3,180,0,0,0,0,0
8012,300.9,312.0,1375,56.1,182,0,0,0,0,0
8013,300.9,312.0,1402,50.7,185,0,0,0,0,0
8014,300.9,312.0,1500,44.2,188,0,0,0,0,0
8015,301.0,312.0,1558,37.5,190,0,0,0,0,0
8016,300.9,312.0,1447,41.4,193,0,0,0,0,0
8017,301.0,312.0,1518,39.3,196,0,0,0,0,0
8018,301.0,311.9,1889,23.5,198,0,0,0,0,0
8019,301.0,312.1,1675,30.7,200,0,0,0,0,0
8020,300.9,312.0,1720,27.9,202,0,0,0,0,0
8021,301.0,312.0,1499,34.6,207,0,0,0,0,0
8022,300.9,312.0,1441,43.8,210,0,0,0,0,0
8023,300.9,312.0,1397,42.7,212,0,0,0,0,0
8024,300.9,312.0,1493,38.7,217,0,0,0,0,0
8025,300.8,312.0,1422,50.7,219,0,0,0,0,0
8026,300.7,311.9,1399,50.2,222,0,0,0,1,0
8027,300.6,311.9,1425,44.9,224,0,0,0,0,0
8028,300.6,311.8,1501,44.8,226,0,0,0,0,0
8029,300.6,311.9,1629,35.3,0,0,0,0,0,0
8030,300.6,312.0,1490,42.2,3,0,0,0,0,0
8031,300.7,312.0,1550,32.4,5,0,0,0,0,0
8032,300.8,312.0,1416,46.5,7,0,0,0,0,0
8033,300.7,311.9,1485,38.8,9,0,0,0,0,0
8034,300.7,311.8,1564,36.8,11,0,0,0,0,0
8035,300.7,311.7,1910,19.7,13,0,0,0,0,0
8036,300.7,311.7,1460,46.1,15,0,0,0,0,0
8037,300.7,311.8,1603,34.1,17,0,0,0,0,0
8038,300.7,311.8,1486,47.3,19,0,0,0,0,0
8039,300.8,311.9,1560,31.8,21,0,0,0,0,0
8040,300.8,311.9,1498,39.3,23,0,0,0,0,0
8041,300.8,311.9,1431,48.5,25,0,0,0,0,0
8042,300.8,311.9,1486,45.1,30,0,0,0,0,0
8043,300.7,311.9,1486,35.8,32,0,0,0,0,0
8044,300.7,311.8,1441,38.1,34,0,0,0,0,0
8045,300.7,311.9,1366,55.1,36,0,0,0,0,0
8046,300.6,311.8,1471,41.4,39,0,0,0,0,0
8047,300.6,311.9,1463,38.2,41,0,0,0,0,0
8048,300.6,311.9,1413,41.3,43,0,0,0,0,0
8049,300.6,311.9,1604,30.5,45,0,0,0,0,0
8050,300.7,312.0,1401,51.1,50,0,0,0,0,0
8051,300.6,311.8,1652,27.2,52,0,0,0,0,0
8052,300.5,311.9,1403,45.7,54,0,0,0,0,0
8053,300.5,311.9,1887,21.7,56,0,0,0,0,0
8054,300.4,311.8,1405,47.9,58,0,0,0,0,0
8055,300.2,311.6,1496,41.1,60,0,0,0,0,0
8056,300.1,311.5,1499,43.4,65,0,0,0,0,0
8057,300.2,311.5,1549,37.2,67,0,0,0,0,0
8058,300.3,311.6,1515,44.9,69,0,0,0,0,0
8059,300.2,311.6,1540,37.7,71,0,0,0,0,0
8060,300.2,311.5,1426,44.3,73,0,0,0,0,0
8061,300.2,311.6,1465,41.4,78,0,0,0,0,0
8062,300.3,311.6,1359,54.1,81,0,0,0,0,0
8063,300.3,311.7,1551,36.4,84,0,0,0,0,0
8064,300.5,311.8,1596,34.8,87,0,0,0,0,0
8065,300.5,311.9,1670,26.3,89,0,0,0,0,0
8066,300.4,311.9,1868,21.3,92,0,0,0,0,0
8067,300.6,312.0,1490,39.8,94,0,0,0,0,0
8068,300.5,311.9,1676,35.2,97,0,0,0,0,0
8069,300.5,311.9,1875,22.1,100,0,0,0,0,0
8070,300.5,312.0,1867,23.0,103,0,0,0,0,0
8071,300.5,312.0,1646,29.5,106,0,0,0,0,0
8072,300.5,312.0,1375,43.2,108,0,0,0,0,0
8073,300.5,312.0,1558,36.7,113,0,0,0,0,0
8074,300.4,312.0,1631,34.9,115,0,0,0,0,0
8075,300.4,312.0,1366,43.0,117,0,0,0,0,0
8076,300.3,311.8,1360,48.0,119,0,0,0,0,0
8077,300.3,311.8,1547,39.7,121,0,0,0,0,0
8078,300.3,311.7,1571,31.2,123,0,0,0,0,0
8079,300.2,311.5,1528,36.1,125,0,0,0,0,0
8080,300.2,311.5,1432,43.6,127,0,0,0,0,0
8081,300.2,311.6,1356,53.5,132,0,0,0,0,0
8082,300.1,311.5,1422,46.2,134,0,0,0,0,0
8083,300.1,311.4,1438,42.2,139,0,0,0,0,0
8084,300.2,311.4,1483,44.4,141,0,0,0,0,0
8085,300.2,311.4,1331,49.8,143,0,0,0,0,0
8086,300.2,311.4,1463,37.5,145,0,0,0,0,0
8087,300.1,311.4,1446,40.6,147,0,0,0,0,0
8088,300.1,311.4,1356,45.7,149,0,0,0,0,0
8089,300.1,311.3,1676,30.3,151,0,0,0,0,0
8090,300.1,311.4,1910,23.0,153,0,0,0,0,0
8091,300.2,311.6,1375,56.9,155,0,0,0,0,0
8092,300.2,311.6,1513,40.8,157,0,0,0,0,0
8093,300.2,311.6,1511,35.7,160,0,0,0,0,0
8094,300.2,311.6,1662,28.8,162,0,0,0,0,0
8095,300.2,311.7,1493,48.3,167,0,0,0,0,0
8096,300.2,311.7,1555,37.4,169,0,0,0,0,0
8097,300.3,311.7,1452,41.5,172,0,0,0,0,0
8098,300.2,311.6,1500,39.0,174,0,0,0,0,0
8099,300.2,311.7,1603,30.5,176,0,0,0,0,0
8100,300.3,311.7,1682,27.8,178,0,0,0,0,0
8101,300.3,311.8,1567,37.7,180,0,0,0,0,0
8102,300.3,311.8,1413,46.0,182,0,0,0,0,0
8103,300.3,311.9,1429,41.6,184,0,0,0,0,0
8104,300.3,311.9,1692,31.5,187,0,0,0,0,0
8105,300.4,311.9,1476,48.7,189,0,0,0,0,0
8106,300.4,312.0,1596,30.4,191,0,0,0,0,0
8107,300.3,311.9,1390,49.0,194,0,0,0,0,0
8108,300.3,311.8,1607,33.7,199,0,0,0,0,0
8109,300.3,311.7,1821,26.3,202,0,0,0,0,0
8110,300.3,311.8,2141,18.5,204,0,0,0,0,0
8111,300.4,311.8,1553,33.1,209,1,0,0,0,0
8112,300.4,311.8,1442,45.1,0,0,0,0,0,0
8113,300.4,311.7,1459,45.6,3,0,0,0,0,0
8114,300.4,311.8,2496,13.5,5,0,0,0,0,0
8115,300.4,311.8,1367,57.2,10,0,0,0,0,0
8116,300.3,311.8,2004,19.6,12,0,0,0,0,0
8117,300.3,311.7,1406,47.5,14,0,0,0,0,0
8118,300.3,311.8,1548,33.0,16,0,0,0,0,0
8119,300.3,311.7,1333,55.2,18,0,0,0,0,0
8120,300.2,311.6,1767,26.4,20,0,0,0,0,0
8121,300.2,311.6,1827,27.0,22,0,0,0,0,0
8122,300.2,311.6,1533,46.4,24,0,0,0,0,0
8123,300.2,311.5,1515,36.8,27,0,0,0,0,0
8124,300.2,311.4,1568,41.0,32,0,0,0,0,0
8125,300.2,311.4,1452,47.8,34,0,0,0,0,0
8126,300.2,311.4,1433,37.9,36,0,0,0,0,0
8127,300.1,311.3,1650,33.8,38,0,0,0,0,0
8128,300.1,311.4,1629,31.3,41,0,0,0,0,0
8129,300.0,311.3,1520,39.2,43,0,0,0,0,0
8130,300.0,311.2,1393,43.1,45,0,0,0,0,0
8131,299.9,311.2,1364,49.6,50,0,0,0,0,0
8132,299.9,311.3,1389,50.0,55,0,0,0,0,0
8133,299.8,311.1,1466,46.1,58,0,0,0,0,0
8134,299.7,311.1,1650,32.4,60,0,0,0,0,0
8135,299.6,311.0,1554,36.3,62,0,0,0,0,0
8136,299.6,310.9,1474,39.7,64,0,0,0,0,0
8137,299.5,310.8,1600,32.4,67,0,0,0,0,0
8138,299.5,310.8,1356,54.9,72,0,0,0,0,0
8139,299.5,310.8,1571,38.2,74,0,0,0,0,0
8140,299.6,310.9,1658,28.0,76,0,0,0,0,0
8141,299.6,310.8,1393,49.9,78,0,0,0,0,0
8142,299.7,311.0,1448,49.8,80,0,0,0,0,0
8143,299.7,310.9,1477,40.4,83,0,0,0,0,0
8144,299.7,311.0,1506,42.7,85,0,0,0,0,0
8145,299.7,310.9,1685,32.1,88,0,0,0,0,0
8146,299.6,310.9,1533,31.8,91,0,0,0,0,0
8147,299.5,310.8,1447,41.0,93,0,0,0,0,0
8148,299.5,310.7,1488,39.5,95,0,0,0,0,0
8149,299.6,310.8,1427,50.4,98,0,0,0,0,0
8150,299.5,310.7,1424,41.3,101,0,0,0,0,0
8151,299.5,310.7,1472,40.9,104,0,0,0,0,0
8152,299.5,310.7,1438,45.7,106,0,0,0,0,0
8153,299.6,310.8,1507,42.4,108,0,0,0,0,0
8154,299.6,310.7,1393,52.1,110,0,0,0,0,0
8155,299.5,310.8,1283,52.4,112,0,0,0,0,0
8156,299.6,310.8,1644,30.9,114,0,0,0,0,0
8157,299.6,310.8,1498,46.9,116,0,0,0,0,0
8158,299.6,310.8,1400,40.8,118,0,0,0,0,0
8159,299.6,310.9,1679,31.2,120,0,0,0,0,0
8160,299.7,311.1,1618,30.3,125,0,0,0,0,0
8161,299.6,311.0,1714,30.2,128,0,0,0,0,0
8162,299.6,311.0,1574,35.0,133,0,0,0,0,0
8163,299.7,311.1,1574,36.4,135,0,0,0,0,0
8164,299.6,310.9,1472,40.9,137,0,0,0,0,0
8165,299.6,311.0,1552,33.2,139,0,0,0,0,0
8166,299.7,311.1,1603,31.4,141,0,0,0,0,0
8167,299.7,311.1,1353,47.1,143,0,0,0,0,0
8168,299.7,311.1,1690,30.6,148,0,0,0,0,0
8169,299.8,311.2,1745,26.3,150,0,0,0,0,0
8170,299.9,311.3,1522,45.7,153,0,0,0,0,0
8171,300.0,311.4,1641,34.5,155,0,0,0,0,0
8172,299.9,311.4,1596,28.9,160,0,0,0,0,0
8173,299.9,311.4,1497,37.0,162,0,0,0,0,0
8174,299.9,311.3,1371,52.3,167,0,0,0,0,0
8175,299.9,311.3,1445,41.2,169,0,0,0,0,0
8176,299.8,311.2,1564,40.0,172,0,0,0,0,0
8177,299.7,311.1,1439,44.9,174,0,0,0,0,0
8178,299.7,311.2,1352,52.1,176,0,0,0,0,0
8179,299.8,311.3,1560,35.4,178,0,0,0,0,0
8180,299.7,311.2,1616,42.3,180,0,0,0,0,0
8181,299.7,311.2,1835,23.7,183,0,0,0,0,0
8182,299.7,311.1,1649,32.7,185,0,0,0,0,0
8183,299.8,311.1,1452,47.3,188,0,0,0,0,0
8184,299.8,311.1,2144,17.7,190,0,0,0,0,0
8185,299.7,311.1,1554,41.0,192,0,0,0,0,0
8186,299.7,311.0,1827,25.4,194,0,0,0,0,0
8187,299.6,310.9,1448,46.3,196,0,0,0,0,0
8188,299.6,310.9,1530,38.8,198,0,0,0,0,0
8189,299.7,311.0,1983,21.0,201,0,0,0,0,0
8190,299.7,310.9,1620,37.2,203,0,0,0,0,0
8191,299.6,310.9,1630,29.8,206,0,0,0,0,0
8192,299.6,310.9,1229,65.2,209,0,0,0,1,0
8193,299.5,310.8,1873,22.3,211,0,0,0,0,0
8194,299.4,310.7,1426,45.7,213,0,0,0,0,0
8195,299.4,310.8,1376,53.9,215,0,0,0,1,0
8196,299.4,310.8,1622,33.6,217,0,0,0,0,0
8197,299.4,310.7,1492,45.7,219,0,0,0,0,0
8198,299.3,310.7,1374,48.9,222,0,0,0,0,0
8199,299.2,310.7,1737,27.0,225,1,0,0,0,0
8200,299.3,310.8,1426,42.4,0,0,0,0,0,0
8201,299.3,310.9,1826,25.1,2,0,0,0,0,0
8202,299.3,310.9,1669,32.4,5,0,0,0,0,0
8203,299.4,310.9,1473,40.1,7,0,0,0,0,0
8204,299.4,310.9,1751,27.8,10,0,0,0,0,0
8205,299.4,310.9,1446,47.3,12,0,0,0,0,0
8206,299.3,310.8,1483,43.5,15,0,0,0,0,0
8207,299.2,310.7,1535,42.6,17,0,0,0,0,0
8208,299.2,310.7,1477,44.0,19,0,0,0,0,0
8209,299.3,310.8,1391,46.9,21,0,0,0,0,0
8210,299.2,310.7,1636,29.4,23,0,0,0,0,0
8211,299.2,310.6,1675,33.3,28,0,0,0,0,0
8212,299.2,310.5,1329,48.9,30,0,0,0,0,0
8213,299.2,310.5,1548,33.5,35,0,0,0,0,0
8214,299.2,310.5,1391,45.8,38,0,0,0,0,0
8215,299.1,310.5,1437,43.1,40,0,0,0,0,0
8216,299.2,310.6,1370,61.9,42,0,0,0,0,0
8217,299.1,310.6,1577,37.1,44,0,0,0,0,0
8218,299.1,310.5,1485,37.8,46,0,0,0,0,0
8219,299.0,310.4,1504,34.3,48,0,0,0,0,0
8220,298.9,310.3,1551,35.2,50,0,0,0,0,0
8221,299.1,310.5,1428,43.0,53,0,0,0,0,0
8222,299.0,310.5,1755,27.9,56,0,0,0,0,0
8223,299.1,310.5,1329,54.9,58,0,0,0,0,0
8224,299.1,310.5,1496,35.2,60,0,0,0,0,0
8225,299.1,310.5,1532,36.6,62,0,0,0,0,0
8226,299.1,310.5,1389,61.4,64,0,0,0,0,0
8227,299.1,310.4,1524,51.4,66,0,0,0,0,0
8228,299.1,310.4,1422,49.3,69,0,0,0,0,0
8229,299.1,310.5,1739,27.4,72,0,0,0,0,0
8230,299.1,310.5,1736,26.9,74,0,0,0,0,0
8231,299.1,310.5,1419,48.8,76,0,0,0,0,0
8232,299.1,310.6,1326,49.7,78,0,0,0,0,0
8233,299.1,310.6,1449,43.2,80,0,0,0,0,0
8234,299.2,310.6,1534,39.7,83,0,0,0,0,0
8235,299.2,310.6,1443,50.9,85,0,0,0,0,0
8236,299.2,310.6,1498,41.1,88,0,0,0,0,0
8237,299.1,310.6,1796,26.0,90,0,0,0,0,0
8238,299.1,310.4,1519,45.3,92,0,0,0,0,0
8239,299.0,310.4,1339,49.6,94,0,0,0,0,0
8240,299.0,310.4,1483,41.5,96,0,0,0,0,0
8241,298.9,310.2,2099,20.0,98,0,0,0,0,0
8242,299.0,310.3,1689,29.7,101,0,0,0,0,0
8243,299.1,310.4,1369,54.5,104,0,0,0,0,0
8244,299.0,310.4,1512,38.8,109,0,0,0,0,0
8245,299.0,310.3,1303,68.6,111,0,0,1,0,0
8246,299.0,310.3,1552,39.9,114,0,0,0,0,0
8247,299.0,310.4,1713,28.0,116,0,0,0,0,0
8248,298.9,310.3,1456,44.1,118,0,0,0,0,0
8249,299.0,310.4,1524,39.8,120,0,0,0,0,0
8250,299.0,310.4,1394,45.2,122,0,0,0,0,0
8251,299.0,310.4,1981,21.2,125,0,0,0,0,0
8252,299.0,310.4,1565,36.1,127,0,0,0,0,0
8253,299.1,310.4,1657,31.0,129,0,0,0,0,0
8254,299.0,310.4,1625,37.1,131,0,0,0,0,0
8255,299.0,310.4,1606,31.1,134,0,0,0,0,0
8256,299.0,310.5,1336,56.8,136,0,0,0,0,0
8257,299.0,310.6,1587,34.2,141,0,0,0,0,0
8258,299.1,310.6,1602,39.7,144,0,0,0,0,0
8259,299.1,310.5,1471,38.4,146,0,0,0,0,0
8260,299.1,310.6,1332,48.0,148,0,0,0,0,0
8261,299.2,310.6,1434,48.4,153,0,0,0,0,0
8262,299.1,310.6,1921,23.9,158,0,0,0,0,0
8263,299.2,310.6,1704,30.6,160,0,0,0,0,0
8264,299.1,310.6,1397,49.5,165,0,0,0,0,0
8265,299.1,310.6,1791,28.0,168,0,0,0,0,0
8266,299.1,310.6,1818,24.1,173,0,0,0,0,0
8267,299.2,310.7,1540,36.3,175,0,0,0,0,0
8268,299.2,310.8,1502,39.8,177,0,0,0,0,0
8269,299.2,310.8,1761,30.4,180,0,0,0,0,0
8270,299.1,310.8,1517,38.4,185,0,0,0,0,0
8271,299.1,310.7,1309,51.1,188,0,0,0,0,0
8272,298.9,310.6,1363,52.6,190,0,0,0,0,0
8273,299.0,310.6,1787,22.2,192,0,0,0,0,0
8274,298.9,310.5,1640,29.2,195,0,0,0,0,0
8275,298.9,310.6,1720,25.3,197,0,0,0,0,0
8276,298.8,310.5,1384,52.8,200,0,0,0,0,0
8277,298.8,310.5,1294,55.8,202,0,0,0,0,0
8278,298.8,310.5,1464,46.4,207,0,0,0,0,0
8279,298.8,310.6,1803,25.4,209,0,0,0,0,0
8280,298.8,310.6,1602,39.1,211,0,0,0,0,0
8281,298.9,310.6,1519,38.8,213,0,0,0,0,0
8282,298.9,310.7,1638,33.6,218,0,0,0,0,0
8283,298.9,310.6,1615,33.0,221,0,0,0,0,0
8284,298.8,310.6,1651,33.3,0,0,0,0,0,0
8285,298.9,310.6,1387,52.7,2,0,0,0,0,0
8286,298.8,310.5,1678,32.8,4,0,0,0,0,0
8287,298.9,310.6,1585,38.1,7,0,0,0,0,0
8288,298.8,310.6,1640,33.8,9,0,0,0,0,0
8289,298.9,310.6,1406,43.8,12,0,0,0,0,0
8290,298.9,310.6,1679,35.8,14,0,0,0,0,0
8291,298.9,310.5,1717,26.9,17,0,0,0,0,0
8292,298.9,310.5,1429,39.9,19,0,0,0,0,0
8293,298.9,310.4,1533,44.4,24,0,0,0,0,0
8294,298.9,310.5,1525,38.5,27,0,0,0,0,0
8295,298.9,310.4,1739,26.3,30,0,0,0,0,0
8296,298.9,310.3,1436,39.0,32,0,0,0,0,0
8297,298.8,310.2,1595,33.1,34,0,0,0,0,0
8298,298.7,310.1,1435,45.6,37,0,0,0,0,0
8299,298.7,310.0,1637,31.8,42,0,0,0,0,0
8300,298.7,310.1,1558,37.6,44,0,0,0,0,0
8301,298.7,310.1,1644,34.1,46,0,0,0,0,0
8302,298.7,310.1,1641,31.1,49,0,0,0,0,0
8303,298.8,310.2,1504,41.0,51,0,0,0,0,0
8304,298.7,310.1,1506,50.7,53,0,0,0,0,0
8305,298.8,310.1,1380,44.0,56,0,0,0,0,0
8306,298.7,310.1,1549,42.5,61,0,0,0,0,0
8307,298.7,310.1,1402,69.7,64,0,0,1,0,0
8308,298.7,310.1,1401,45.3,67,0,0,0,0,0
8309,298.7,310.0,1459,40.2,69,0,0,0,0,0
8310,298.7,309.9,1465,39.7,72,0,0,0,0,0
8311,298.8,310.0,1295,52.7,74,0,0,0,0,0
8312,298.8,310.0,1529,38.5,77,0,0,0,0,0
8313,298.8,310.0,1484,44.9,80,0,0,0,0,0
8314,298.8,309.9,1739,30.6,83,0,0,0,0,0
8315,298.7,309.8,1422,40.7,85,0,0,0,0,0
8316,298.8,309.8,1463,40.0,90,0,0,0,0,0
8317,298.7,309.7,1667,30.4,92,0,0,0,0,0
8318,298.7,309.7,1565,39.3,94,0,0,0,0,0
8319,298.7,309.7,1393,45.7,99,0,0,0,0,0
8320,298.8,309.7,1453,47.7,101,0,0,0,0,0
8321,298.8,309.6,1442,50.0,104,0,0,0,0,0
8322,298.7,309.6,1364,44.9,106,0,0,0,0,0
8323,298.7,309.5,1453,40.4,108,0,0,0,0,0
8324,298.7,309.5,1394,46.0,113,0,0,0,0,0
8325,298.7,309.5,1500,38.8,116,0,0,0,0,0
8326,298.6,309.5,1523,34.2,119,0,0,0,0,0
8327,298.7,309.6,1254,57.1,124,0,0,0,0,0
8328,298.6,309.5,1325,52.2,127,0,0,0,0,0
8329,298.8,309.7,1424,49.6,129,0,0,0,0,0
8330,298.8,309.7,1505,39.0,131,0,0,0,0,0
8331,298.8,309.7,1392,48.7,133,0,0,0,0,0
8332,298.8,309.7,1529,44.0,136,0,0,0,0,0
8333,298.8,309.7,1477,48.5,138,0,0,0,0,0
8334,298.8,309.7,1459,47.3,141,0,0,0,0,0
8335,299.0,309.8,2240,15.9,144,0,0,0,0,0
8336,298.9,309.7,1449,48.8,147,0,0,0,0,0
8337,298.8,309.7,1589,35.3,149,0,0,0,0,0
8338,298.8,309.7,1740,28.5,152,0,0,0,0,0
8339,298.8,309.7,1499,40.3,154,0,0,0,0,0
8340,298.8,309.7,1480,38.1,157,0,0,0,0,0
8341,298.8,309.7,1751,29.6,160,0,0,0,0,0
8342,298.7,309.7,1510,40.6,162,0,0,0,0,0
8343,298.8,309.8,1437,48.2,164,0,0,0,0,0
8344,298.8,309.7,1609,40.4,169,0,0,0,0,0
8345,298.8,309.8,1490,35.9,171,0,0,0,0,0
8346,298.7,309.7,1601,35.7,176,0,0,0,0,0
8347,298.7,309.6,1665,31.1,178,0,0,0,0,0
8348,298.7,309.6,1452,42.7,180,0,0,0,0,0
8349,298.7,309.5,1487,33.6,183,0,0,0,0,0
8350,298.7,309.6,1382,48.1,186,0,0,0,0,0
8351,298.7,309.6,1686,26.2,189,0,0,0,0,0
8352,298.6,309.6,1491,36.9,192,0,0,0,0,0
8353,298.7,309.6,1442,55.6,194,0,0,0,0,0
8354,298.6,309.6,1390,50.3,196,0,0,0,0,0
8355,298.7,309.6,1502,46.7,198,0,0,0,0,0
8356,298.6,309.6,1344,59.4,200,0,0,0,0,0
8357,298.5,309.5,1385,46.3,203,1,0,0,0,0
8358,298.7,309.7,1547,37.4,0,0,0,0,0,0
8359,298.6,309.6,1525,42.4,2,0,0,0,0,0
8360,298.6,309.6,1540,35.8,5,0,0,0,0,0
8361,298.6,309.5,1450,44.3,7,0,0,0,0,0
8362,298.6,309.6,1353,62.5,9,0,0,0,0,0
8363,298.8,309.7,1582,45.0,11,0,0,0,0,0
8364,298.9,309.8,1396,49.0,13,0,0,0,0,0
8365,298.8,309.8,1551,36.6,15,0,0,0,0,0
8366,298.9,309.8,1836,22.8,18,0,0,0,0,0
8367,298.9,309.8,1390,49.9,21,0,0,0,0,0
8368,298.9,309.8,1534,42.1,23,0,0,0,0,0
8369,298.8,309.7,1953,20.6,25,0,0,0,0,0
8370,298.8,309.8,1634,33.6,27,0,0,0,0,0
8371,298.7,309.7,1881,21.7,29,0,0,0,0,0
8372,298.8,309.7,1448,44.8,31,0,0,0,0,0
8373,298.7,309.7,1362,50.5,34,0,0,0,0,0
8374,298.8,309.7,1225,63.4,37,0,0,0,0,0
8375,298.8,309.6,1384,48.2,39,0,0,0,0,0
8376,298.8,309.8,1334,49.3,42,0,0,0,0,0
8377,298.8,309.7,1336,50.3,44,0,0,0,0,0
8378,298.8,309.9,1331,61.6,46,0,0,0,0,0
8379,298.8,309.9,1629,31.9,49,0,0,0,0,0
8380,298.9,310.0,1776,25.7,51,0,0,0,0,0
8381,298.8,310.0,1530,38.3,53,0,0,0,0,0
8382,298.9,310.0,1719,27.3,58,0,0,0,0,0
8383,298.8,309.9,1495,35.2,60,0,0,0,0,0
8384,298.8,309.7,1450,43.1,63,0,0,0,0,0
8385,298.8,309.8,1563,38.8,65,0,0,0,0,0
8386,298.9,309.9,1501,37.1,70,0,0,0,0,0
8387,298.8,309.9,1351,47.2,73,0,0,0,0,0
8388,298.9,309.9,1365,46.5,75,0,0,0,0,0
8389,298.8,309.9,1525,39.7,77,0,0,0,0,0
8390,298.8,309.8,1288,61.9,79,0,0,0,0,0
8391,298.6,309.6,1423,42.7,82,0,0,0,0,0
8392,298.5,309.6,1502,39.4,84,0,0,0,0,0
8393,298.5,309.5,1428,43.5,87,0,0,0,0,0
8394,298.6,309.5,1566,38.1,89,0,0,0,0,0
8395,298.5,309.5,1483,44.8,92,0,0,0,0,0
8396,298.6,309.6,1593,33.3,95,0,0,0,0,0
8397,298.5,309.6,1724,26.4,100,0,0,0,0,0
8398,298.5,309.7,2617,12.1,102,0,0,1,0,0
8399,298.6,309.7,1294,59.4,104,0,0,0,0,0
8400,298.6,309.6,1533,40.7,106,0,0,0,0,0
8401,298.5,309.4,1671,31.8,108,0,0,0,0,0
8402,298.5,309.5,1370,52.4,113,0,0,0,0,0
8403,298.5,309.6,1462,45.1,115,0,0,0,0,0
8404,298.4,309.5,1545,36.6,117,0,0,0,0,0
8405,298.4,309.5,1484,41.7,119,0,0,0,0,0
8406,298.4,309.5,1344,45.3,122,0,0,0,0,0
8407,298.4,309.5,1357,50.1,125,0,0,0,0,0
8408,298.5,309.6,1572,33.0,127,0,0,0,0,0
8409,298.5,309.6,1861,26.9,130,0,0,0,0,0
8410,298.5,309.5,1548,44.5,132,0,0,0,0,0
8411,298.6,309.8,1496,37.7,134,0,0,0,0,0
8412,298.6,309.7,1314,49.7,136,0,0,0,0,0
8413,298.6,309.7,1422,49.7,139,0,0,0,0,0
8414,298.6,309.8,1842,20.1,142,0,0,0,0,0
8415,298.7,309.9,1434,53.0,144,0,0,0,0,0
8416,298.8,310.1,1585,31.3,147,0,0,0,0,0
8417,298.8,310.1,1704,30.7,150,0,0,0,0,0
8418,298.9,310.2,1971,23.2,155,0,0,0,0,0
8419,299.0,310.3,1431,39.9,157,0,0,0,0,0
8420,298.9,310.4,1546,37.7,159,0,0,0,0,0
8421,298.9,310.3,1496,36.3,161,0,0,0,0,0
8422,298.9,310.3,1243,63.0,163,0,0,0,0,0
8423,299.0,310.4,1452,46.2,168,0,0,0,0,0
8424,299.1,310.6,1380,44.7,170,0,0,0,0,0
8425,299.2,310.6,1567,38.4,172,0,0,0,0,0
8426,299.1,310.5,1628,35.9,174,0,0,0,0,0
8427,299.1,310.4,1505,46.1,176,0,0,0,0,0
8428,299.0,310.3,1827,28.0,178,0,0,0,0,0
8429,299.0,310.3,1577,40.0,181,0,0,0,0,0
8430,298.9,310.2,1304,57.2,183,0,0,0,0,0
8431,298.9,310.1,1324,54.6,185,0,0,0,0,0
8432,298.8,310.0,1537,39.9,190,0,0,0,0,0
8433,298.8,310.1,1501,48.7,192,0,0,0,0,0
8434,298.7,309.9,1654,29.1,195,0,0,0,0,0
8435,298.7,310.0,1519,38.1,198,0,0,0,0,0
8436,298.7,309.9,1371,51.3,201,0,0,0,0,0
8437,298.7,309.8,1181,65.9,203,0,0,0,1,0
8438,298.6,309.8,1469,42.8,205,0,0,0,0,0
8439,298.6,309.8,1637,34.6,207,0,0,0,0,0
